round,player_fund,dealer_fund
9325,-22.960000000000985,4720.960000000204
9326,-23.960000000000985,4721.960000000204
9327,-24.960000000000985,4722.960000000204
9328,-23.980000000000985,4722.980000000204
9329,-23.000000000000984,4723.000000000205
9330,-22.020000000000984,4723.020000000205
9331,-21.040000000000983,4723.0400000002055
9332,-22.040000000000983,4724.0400000002055
9333,-21.060000000000983,4724.060000000206
9334,-20.080000000000982,4724.080000000206
9335,-19.100000000000982,4724.100000000207
9336,-18.12000000000098,4724.120000000207
9337,-17.14000000000098,4724.140000000208
9338,-16.16000000000098,4724.160000000208
9339,-17.16000000000098,4725.160000000208
9340,-18.16000000000098,4726.160000000208
9341,-19.16000000000098,4727.160000000208
9342,-18.18000000000098,4727.180000000209
9343,-19.18000000000098,4728.180000000209
9344,-20.18000000000098,4729.180000000209
9345,-19.20000000000098,4729.200000000209
9346,-18.22000000000098,4729.220000000209
9347,-17.24000000000098,4729.24000000021
9348,-16.26000000000098,4729.26000000021
9349,-17.26000000000098,4730.26000000021
9350,-16.280000000000978,4730.280000000211
9351,-15.300000000000978,4730.300000000211
9352,-14.320000000000977,4730.320000000212
9353,-13.340000000000977,4730.340000000212
9354,-12.360000000000976,4730.3600000002125
9355,-13.360000000000976,4731.3600000002125
9356,-12.380000000000976,4731.380000000213
9357,-13.380000000000976,4732.380000000213
9358,-12.400000000000976,4732.400000000213
9359,-13.400000000000976,4733.400000000213
9360,-12.420000000000975,4733.420000000214
9361,-11.440000000000975,4733.440000000214
9362,-12.440000000000975,4734.440000000214
9363,-11.460000000000974,4734.460000000215
9364,-12.460000000000974,4735.460000000215
9365,-11.480000000000974,4735.480000000215
9366,-10.500000000000973,4735.500000000216
9367,-11.500000000000973,4736.500000000216
9368,-12.500000000000973,4737.500000000216
9369,-11.520000000000973,4737.520000000216
9370,-10.540000000000973,4737.540000000216
9371,-9.560000000000972,4737.560000000217
9372,-8.580000000000972,4737.580000000217
9373,-9.580000000000972,4738.580000000217
9374,-8.600000000000971,4738.600000000218
9375,-7.620000000000971,4738.620000000218
9376,-8.62000000000097,4739.620000000218
9377,-9.62000000000097,4740.620000000218
9378,-10.62000000000097,4741.620000000218
